Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.Gross Potential,Statistics.Performances
25,8/25/96,8,1996,Les Miserables,Imperial,Musical,11103,98,531980,0,8
25,8/25/96,8,1996,Love Thy Neighbor,Booth,Play,1911,49,66505,0,5
25,8/25/96,8,1996,Master Class,Golden,Play,5029,91,176503,0,7
25,8/25/96,8,1996,Miss Saigon,Broadway,Musical,13059,94,525998,0,8
25,8/25/96,8,1996,Rent,Nederlander,Musical,9560,102,504554,0,8
25,8/25/96,8,1996,Seven Guitars,Walter Kerr,Play,4569,60,147810,0,8
25,8/25/96,8,1996,Show Boat,Gershwin,Musical,12395,81,577626,0,8
25,8/25/96,8,1996,Smokey Joe'S Cafe,Virginia,Musical,7800,80,356983,0,8
25,8/25/96,8,1996,Summer And Smoke,Criterion,Play,3689,92,112072,0,0
25,8/25/96,8,1996,Sunset Boulevard,Minskoff,Musical,13128,96,621628,0,8
25,8/25/96,8,1996,The King And I 96,Neil Simon,Musical,10091,96,600001,0,8
25,8/25/96,8,1996,The Phantom Of The Opera,Majestic,Musical,12980,101,741546,0,8
25,8/25/96,8,1996,Victor/Victoria,Marquis,Musical,9524,74,512294,0,8
1,9/1/96,9,1996,A Delicate Balance,Plymouth,Play,6594,76,229324,0,8
1,9/1/96,9,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9657,75,574586,0,8
1,9/1/96,9,1996,An Ideal Husband,Ethel Barrymore,Play,6057,69,198350,0,8
1,9/1/96,9,1996,Beauty And The Beast,Palace,Musical,11676,84,625106,0,8
1,9/1/96,9,1996,Big,Shubert,Musical,8988,78,389890,0,8
1,9/1/96,9,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8438,99,436808,0,8
1,9/1/96,9,1996,Cats,Winter Garden,Musical,9761,82,444636,0,8
1,9/1/96,9,1996,Defending The Caveman,Helen Hayes,Play,2825,79,99701,0,6
1,9/1/96,9,1996,Grease,Eugene O'Neill,Musical,7173,82,332999,0,8
1,9/1/96,9,1996,Hughie,Circle In The Square,Play,4295,102,232278,0,7
1,9/1/96,9,1996,Les Miserables,Imperial,Musical,11107,98,525811,0,8
1,9/1/96,9,1996,Love Thy Neighbor,Booth,Play,1986,51,71960,0,5
1,9/1/96,9,1996,Master Class,Golden,Play,5588,88,199597,0,8
1,9/1/96,9,1996,Miss Saigon,Broadway,Musical,12782,92,515666,0,8
1,9/1/96,9,1996,Rent,Nederlander,Musical,9560,102,506240,0,8
1,9/1/96,9,1996,Seven Guitars,Walter Kerr,Play,3794,50,182313,0,8
1,9/1/96,9,1996,Show Boat,Gershwin,Musical,12633,82,586679,0,8
1,9/1/96,9,1996,Smokey Joe'S Cafe,Virginia,Musical,7996,82,373188,0,8
1,9/1/96,9,1996,Summer And Smoke,Criterion,Play,3977,100,116245,0,0
1,9/1/96,9,1996,Sunset Boulevard,Minskoff,Musical,13094,96,604900,0,8
1,9/1/96,9,1996,The King And I 96,Neil Simon,Musical,9781,93,578970,0,8
1,9/1/96,9,1996,The Phantom Of The Opera,Majestic,Musical,12670,98,727626,0,8
1,9/1/96,9,1996,Victor/Victoria,Marquis,Musical,10496,82,536903,0,8
8,9/8/96,9,1996,A Delicate Balance,Plymouth,Play,6068,70,200264,0,8
8,9/8/96,9,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,4526,35,215790,0,8
8,9/8/96,9,1996,An Ideal Husband,Ethel Barrymore,Play,4901,56,161944,0,8
8,9/8/96,9,1996,Beauty And The Beast,Palace,Musical,10380,75,567101,0,8
8,9/8/96,9,1996,Big,Shubert,Musical,6217,54,266287,0,8
8,9/8/96,9,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8002,94,423009,0,8
8,9/8/96,9,1996,Cats,Winter Garden,Musical,7323,62,327568,0,8
8,9/8/96,9,1996,Grease,Eugene O'Neill,Musical,4308,49,182635,0,8
8,9/8/96,9,1996,Hughie,Circle In The Square,Play,3673,101,199957,0,6
8,9/8/96,9,1996,Les Miserables,Imperial,Musical,4138,37,433168,0,8
8,9/8/96,9,1996,Love Thy Neighbor,Booth,Play,996,32,35143,0,4
8,9/8/96,9,1996,Master Class,Golden,Play,4138,75,135918,0,7
8,9/8/96,9,1996,Miss Saigon,Broadway,Musical,10617,76,428888,0,8
8,9/8/96,9,1996,Rent,Nederlander,Musical,9560,102,507443,0,8
8,9/8/96,9,1996,Seven Guitars,Walter Kerr,Play,6335,84,223340,0,8
8,9/8/96,9,1996,Show Boat,Gershwin,Musical,8919,58,426339,0,8
8,9/8/96,9,1996,Smokey Joe'S Cafe,Virginia,Musical,5260,54,264482,0,8
8,9/8/96,9,1996,Summer And Smoke,Criterion,Play,3992,100,111825,0,5
8,9/8/96,9,1996,Sunset Boulevard,Minskoff,Musical,9152,67,444054,0,8
8,9/8/96,9,1996,The King And I 96,Neil Simon,Musical,8086,77,489764,0,8
8,9/8/96,9,1996,The Phantom Of The Opera,Majestic,Musical,11463,89,650911,0,8
8,9/8/96,9,1996,Victor/Victoria,Marquis,Musical,9029,70,492416,0,8
15,9/15/96,9,1996,A Delicate Balance,Plymouth,Play,6469,75,222265,0,8
15,9/15/96,9,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,7843,61,455218,0,8
15,9/15/96,9,1996,An Ideal Husband,Ethel Barrymore,Play,4067,46,137699,0,8
15,9/15/96,9,1996,Beauty And The Beast,Palace,Musical,10251,74,560295,0,8
15,9/15/96,9,1996,Big,Shubert,Musical,5233,45,191598,0,8
15,9/15/96,9,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,7929,93,413131,0,8
15,9/15/96,9,1996,Cats,Winter Garden,Musical,8184,69,367013,0,8
15,9/15/96,9,1996,Defending The Caveman,Helen Hayes,Play,2717,76,98112,0,6
15,9/15/96,9,1996,Grease,Eugene O'Neill,Musical,5066,58,205217,0,8
15,9/15/96,9,1996,Hughie,Circle In The Square,Play,4269,101,233073,0,7
15,9/15/96,9,1996,Les Miserables,Imperial,Musical,9412,83,411369,0,8
15,9/15/96,9,1996,Love Thy Neighbor,Booth,Play,1228,31,44736,0,5
15,9/15/96,9,1996,Master Class,Golden,Play,5179,82,161061,0,8
15,9/15/96,9,1996,Miss Saigon,Broadway,Musical,11381,82,475539,0,8
15,9/15/96,9,1996,Rent,Nederlander,Musical,9560,102,504340,0,8
15,9/15/96,9,1996,Sex And Longing,Cort,Play,3474,84,74901,0,0
15,9/15/96,9,1996,Show Boat,Gershwin,Musical,10846,71,523309,0,8
15,9/15/96,9,1996,Skylight,Royale,Play,6777,80,198489,0,0
15,9/15/96,9,1996,Smokey Joe'S Cafe,Virginia,Musical,6050,62,297082,0,8
15,9/15/96,9,1996,Summer And Smoke,Criterion,Play,3860,97,133828,0,8
15,9/15/96,9,1996,Sunset Boulevard,Minskoff,Musical,10463,76,483524,0,8
15,9/15/96,9,1996,The King And I 96,Neil Simon,Musical,8153,78,488021,0,8
15,9/15/96,9,1996,The Phantom Of The Opera,Majestic,Musical,11651,91,664313,0,8
15,9/15/96,9,1996,Victor/Victoria,Marquis,Musical,10533,82,545257,0,8
22,9/22/96,9,1996,A Delicate Balance,Plymouth,Play,7613,88,265404,0,8
22,9/22/96,9,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9457,73,528175,0,8
22,9/22/96,9,1996,An Ideal Husband,Ethel Barrymore,Play,5067,58,168767,0,8
22,9/22/96,9,1996,Beauty And The Beast,Palace,Musical,10910,78,589435,0,8
22,9/22/96,9,1996,Big,Shubert,Musical,5675,49,218256,0,8
22,9/22/96,9,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8105,95,420075,0,8
22,9/22/96,9,1996,Cats,Winter Garden,Musical,8248,70,376787,0,8
22,9/22/96,9,1996,Defending The Caveman,Helen Hayes,Play,3172,89,120065,0,6
22,9/22/96,9,1996,Grease,Eugene O'Neill,Musical,5738,65,233460,0,8
22,9/22/96,9,1996,Hughie,Circle In The Square,Play,3692,102,179804,0,6
22,9/22/96,9,1996,Les Miserables,Imperial,Musical,9326,83,421102,0,8
22,9/22/96,9,1996,Love Thy Neighbor,Booth,Play,1690,36,60708,0,6
22,9/22/96,9,1996,Master Class,Golden,Play,4785,86,156661,0,7
22,9/22/96,9,1996,Miss Saigon,Broadway,Musical,11105,80,481593,0,8
22,9/22/96,9,1996,Rent,Nederlander,Musical,9560,102,504646,0,8
22,9/22/96,9,1996,Sex And Longing,Cort,Play,7145,86,156753,0,0
22,9/22/96,9,1996,Show Boat,Gershwin,Musical,10780,70,525326,0,8
22,9/22/96,9,1996,Skylight,Royale,Play,7400,87,240675,0,4
22,9/22/96,9,1996,Smokey Joe'S Cafe,Virginia,Musical,6402,66,310599,0,8
22,9/22/96,9,1996,Summer And Smoke,Criterion,Play,3991,100,132880,0,8
22,9/22/96,9,1996,Sunset Boulevard,Minskoff,Musical,10348,86,503964,0,7
22,9/22/96,9,1996,The King And I 96,Neil Simon,Musical,8498,81,500833,0,8
22,9/22/96,9,1996,The Phantom Of The Opera,Majestic,Musical,12252,95,695070,0,8
22,9/22/96,9,1996,Victor/Victoria,Marquis,Musical,11634,91,630140,0,8
29,9/29/96,9,1996,A Delicate Balance,Plymouth,Play,8491,98,316647,0,8
29,9/29/96,9,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9481,73,516568,0,8
29,9/29/96,9,1996,An Ideal Husband,Ethel Barrymore,Play,5493,63,191135,0,8
29,9/29/96,9,1996,Beauty And The Beast,Palace,Musical,10985,79,591096,0,8
29,9/29/96,9,1996,Big,Shubert,Musical,6606,57,248465,0,8
29,9/29/96,9,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8173,96,417049,0,8
29,9/29/96,9,1996,Cats,Winter Garden,Musical,8469,71,380424,0,8
29,9/29/96,9,1996,Defending The Caveman,Helen Hayes,Play,3048,85,113357,0,6
29,9/29/96,9,1996,Grease,Eugene O'Neill,Musical,5567,63,238117,0,8
29,9/29/96,9,1996,Les Miserables,Imperial,Musical,9568,85,434622,0,8
29,9/29/96,9,1996,Love Thy Neighbor,Booth,Play,2605,56,83738,0,6
29,9/29/96,9,1996,Master Class,Golden,Play,5095,92,170105,0,7
29,9/29/96,9,1996,Miss Saigon,Broadway,Musical,11660,84,510331,0,8
29,9/29/96,9,1996,Rent,Nederlander,Musical,9560,102,497786,0,8
29,9/29/96,9,1996,Sex And Longing,Cort,Play,7702,93,164160,0,0
29,9/29/96,9,1996,Show Boat,Gershwin,Musical,10859,71,545998,0,8
29,9/29/96,9,1996,Skylight,Royale,Play,8201,97,283586,0,8
29,9/29/96,9,1996,Smokey Joe'S Cafe,Virginia,Musical,6887,71,345364,0,8
29,9/29/96,9,1996,Summer And Smoke,Criterion,Play,3992,100,136877,0,8
29,9/29/96,9,1996,Sunset Boulevard,Minskoff,Musical,11162,82,552111,0,8
29,9/29/96,9,1996,The King And I 96,Neil Simon,Musical,8538,81,512040,0,8
29,9/29/96,9,1996,The Phantom Of The Opera,Majestic,Musical,12344,96,706344,0,8
29,9/29/96,9,1996,Victor/Victoria,Marquis,Musical,11424,89,616093,0,8
6,10/6/96,10,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10127,78,558473,0,8
6,10/6/96,10,1996,An Ideal Husband,Ethel Barrymore,Play,6060,69,202214,0,8
6,10/6/96,10,1996,Beauty And The Beast,Palace,Musical,11253,81,601626,0,8
6,10/6/96,10,1996,Big,Shubert,Musical,7525,65,301380,0,8
6,10/6/96,10,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8401,99,426914,0,8
6,10/6/96,10,1996,Cats,Winter Garden,Musical,8335,70,372459,0,8
6,10/6/96,10,1996,Defending The Caveman,Helen Hayes,Play,2857,80,111313,0,6
6,10/6/96,10,1996,Grease,Eugene O'Neill,Musical,5725,65,255565,0,8
6,10/6/96,10,1996,Hughie,Circle In The Square,Play,3667,101,178879,0,6
6,10/6/96,10,1996,Les Miserables,Imperial,Musical,10144,90,465400,0,8
6,10/6/96,10,1996,Love Thy Neighbor,Booth,Play,2445,52,80011,0,6
6,10/6/96,10,1996,Master Class,Golden,Play,5012,90,169421,0,7
6,10/6/96,10,1996,Miss Saigon,Broadway,Musical,12243,88,525148,0,8
6,10/6/96,10,1996,Rent,Nederlander,Musical,9560,102,505096,0,8
6,10/6/96,10,1996,Sex And Longing,Cort,Play,7306,88,150001,0,0
6,10/6/96,10,1996,Show Boat,Gershwin,Musical,11479,75,585181,0,8
6,10/6/96,10,1996,Skylight,Royale,Play,8031,95,334249,0,8
6,10/6/96,10,1996,Smokey Joe'S Cafe,Virginia,Musical,7376,76,382092,0,8
6,10/6/96,10,1996,Summer And Smoke,Criterion,Play,3986,100,135645,0,8
6,10/6/96,10,1996,Sunset Boulevard,Minskoff,Musical,11851,87,587949,0,8
6,10/6/96,10,1996,Taking Sides,Brooks Atkinson,Play,3210,72,62250,0,0
6,10/6/96,10,1996,The King And I 96,Neil Simon,Musical,8737,83,514553,0,8
6,10/6/96,10,1996,The Phantom Of The Opera,Majestic,Musical,12140,94,686569,0,8
6,10/6/96,10,1996,Victor/Victoria,Marquis,Musical,10682,83,621890,0,8
13,10/13/96,10,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10994,85,615869,0,8
13,10/13/96,10,1996,An Ideal Husband,Ethel Barrymore,Play,6080,69,211912,0,8
13,10/13/96,10,1996,Beauty And The Beast,Palace,Musical,12221,88,650150,0,8
13,10/13/96,10,1996,Big,Shubert,Musical,8425,73,337512,0,8
13,10/13/96,10,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8582,101,430800,0,8
13,10/13/96,10,1996,Cats,Winter Garden,Musical,9010,76,422438,0,8
13,10/13/96,10,1996,Defending The Caveman,Helen Hayes,Play,3120,87,116244,0,6
13,10/13/96,10,1996,Grease,Eugene O'Neill,Musical,6876,78,325821,0,8
13,10/13/96,10,1996,Hughie,Circle In The Square,Play,3708,102,180744,0,6
13,10/13/96,10,1996,Les Miserables,Imperial,Musical,10119,90,478842,0,8
13,10/13/96,10,1996,Love Thy Neighbor,Booth,Play,2721,58,86919,0,6
13,10/13/96,10,1996,Master Class,Golden,Play,5188,93,177846,0,7
13,10/13/96,10,1996,Miss Saigon,Broadway,Musical,12728,91,549701,0,8
13,10/13/96,10,1996,Rent,Nederlander,Musical,9560,102,505412,0,8
13,10/13/96,10,1996,Sex And Longing,Cort,Play,7190,87,157802,0,6
13,10/13/96,10,1996,Show Boat,Gershwin,Musical,11871,77,608203,0,8
13,10/13/96,10,1996,Skylight,Royale,Play,7060,83,324630,0,8
13,10/13/96,10,1996,Smokey Joe'S Cafe,Virginia,Musical,7472,77,390538,0,8
13,10/13/96,10,1996,Summer And Smoke,Criterion,Play,3944,99,142645,0,8
13,10/13/96,10,1996,Sunset Boulevard,Minskoff,Musical,11585,85,580322,0,8
13,10/13/96,10,1996,Taking Sides,Brooks Atkinson,Play,7109,80,165523,0,0
13,10/13/96,10,1996,The King And I 96,Neil Simon,Musical,9070,86,536186,0,8
13,10/13/96,10,1996,The Phantom Of The Opera,Majestic,Musical,12524,97,714759,0,8
13,10/13/96,10,1996,Victor/Victoria,Marquis,Musical,10025,78,641114,0,8
20,10/20/96,10,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,11625,90,640827,0,8
20,10/20/96,10,1996,An Ideal Husband,Ethel Barrymore,Play,6265,71,211807,0,8
20,10/20/96,10,1996,Beauty And The Beast,Palace,Musical,12495,90,660029,0,8
20,10/20/96,10,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8611,101,436343,0,8
20,10/20/96,10,1996,Cats,Winter Garden,Musical,9538,80,425648,0,8
20,10/20/96,10,1996,Defending The Caveman,Helen Hayes,Play,2976,83,109811,0,6
20,10/20/96,10,1996,Grease,Eugene O'Neill,Musical,6916,79,311307,0,8
20,10/20/96,10,1996,Hughie,Circle In The Square,Play,1849,102,83917,0,3
20,10/20/96,10,1996,Les Miserables,Imperial,Musical,10631,94,495618,0,8
20,10/20/96,10,1996,Love Thy Neighbor,Booth,Play,2780,59,84347,0,6
20,10/20/96,10,1996,Master Class,Golden,Play,5304,96,183414,0,7
20,10/20/96,10,1996,Miss Saigon,Broadway,Musical,13040,94,571147,0,8
20,10/20/96,10,1996,Rent,Nederlander,Musical,9560,102,508677,0,8
20,10/20/96,10,1996,Sex And Longing,Cort,Play,7278,88,153054,0,8
20,10/20/96,10,1996,Show Boat,Gershwin,Musical,12775,83,651639,0,8
20,10/20/96,10,1996,Skylight,Royale,Play,6852,81,318711,0,8
20,10/20/96,10,1996,Smokey Joe'S Cafe,Virginia,Musical,7682,79,394432,0,8
20,10/20/96,10,1996,Summer And Smoke,Criterion,Play,3992,100,130501,0,8
20,10/20/96,10,1996,Sunset Boulevard,Minskoff,Musical,12422,91,623736,0,8
20,10/20/96,10,1996,Taking Sides,Brooks Atkinson,Play,7176,81,152652,0,5
20,10/20/96,10,1996,The King And I 96,Neil Simon,Musical,9344,89,549448,0,8
20,10/20/96,10,1996,The Phantom Of The Opera,Majestic,Musical,12777,149,722263,0,8
20,10/20/96,10,1996,Victor/Victoria,Marquis,Musical,11151,87,673703,0,8
27,10/27/96,10,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,10898,84,616055,0,8
27,10/27/96,10,1996,An Ideal Husband,Ethel Barrymore,Play,5870,67,196587,0,8
27,10/27/96,10,1996,Beauty And The Beast,Palace,Musical,11519,83,607193,0,8
27,10/27/96,10,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8556,101,435557,0,8
27,10/27/96,10,1996,Cats,Winter Garden,Musical,8582,72,376197,0,8
27,10/27/96,10,1996,Chicago,Richard Rodgers,Musical,6060,74,281962,0,0
27,10/27/96,10,1996,Defending The Caveman,Helen Hayes,Play,3033,85,112310,0,6
27,10/27/96,10,1996,Grease,Eugene O'Neill,Musical,6334,72,276088,0,8
27,10/27/96,10,1996,Hughie,Circle In The Square,Play,2472,102,113801,0,4
27,10/27/96,10,1996,Les Miserables,Imperial,Musical,10424,92,470712,0,8
27,10/27/96,10,1996,Love Thy Neighbor,Booth,Play,2146,46,57009,0,6
27,10/27/96,10,1996,Master Class,Golden,Play,5336,96,181126,0,7
27,10/27/96,10,1996,Miss Saigon,Broadway,Musical,12918,93,539592,0,8
27,10/27/96,10,1996,Present Laughter,Walter Kerr,Play,3502,94,76085,0,0
27,10/27/96,10,1996,Rent,Nederlander,Musical,9560,102,509706,0,8
27,10/27/96,10,1996,Sex And Longing,Cort,Play,6709,81,157678,0,8
27,10/27/96,10,1996,Show Boat,Gershwin,Musical,11227,73,571045,0,8
27,10/27/96,10,1996,Skylight,Royale,Play,6977,82,318341,0,8
27,10/27/96,10,1996,Smokey Joe'S Cafe,Virginia,Musical,7868,81,395793,0,8
27,10/27/96,10,1996,Sunset Boulevard,Minskoff,Musical,12040,88,595181,0,8
27,10/27/96,10,1996,Taking Sides,Brooks Atkinson,Play,5713,64,154269,0,8
27,10/27/96,10,1996,The King And I 96,Neil Simon,Musical,9460,90,557578,0,8
27,10/27/96,10,1996,The Phantom Of The Opera,Majestic,Musical,12216,95,695195,0,8
27,10/27/96,10,1996,Victor/Victoria,Marquis,Musical,10174,79,567472,0,8
3,11/3/96,11,1996,A Funny Thing Happened On The Way To The Forum,St. James,Musical,9400,73,528286,0,8
3,11/3/96,11,1996,An Ideal Husband,Ethel Barrymore,Play,4766,54,161149,0,8
3,11/3/96,11,1996,Beauty And The Beast,Palace,Musical,10532,76,564089,0,8
3,11/3/96,11,1996,"Bring In Da Noise, Bring In Da Funk",Ambassador,Musical,8262,97,428019,0,8
3,11/3/96,11,1996,Cats,Winter Garden,Musical,8109,68,356674,0,8
3,11/3/96,11,1996,Chicago,Richard Rodgers,Musical,8481,78,412787,0,0
3,11/3/96,11,1996,Defending The Caveman,Helen Hayes,Play,3069,86,113858,0,6
3,11/3/96,11,1996,Grease,Eugene O'Neill,Musical,5735,65,263191,0,8
3,11/3/96,11,1996,Hughie,Circle In The Square,Play,4423,105,214663,0,7
3,11/3/96,11,1996,It'S A Slippery Slope,Vivian Beaumont,Special,749,72,14513,0,0
3,11/3/96,11,1996,Les Miserables,Imperial,Musical,9860,87,432023,0,8
3,11/3/96,11,1996,Love Thy Neighbor,Booth,Play,2149,46,63665,0,6
3,11/3/96,11,1996,Master Class,Golden,Play,4853,87,164963,0,7
